loss,reward
0.34246957302093506,39.0
0.15751567482948303,25.0
0.23858121037483215,106.0
0.1517937183380127,122.0
0.7646812796592712,31.0
0.48424944281578064,136.0
0.29118797183036804,115.0
0.32129859924316406,122.0
0.16792066395282745,107.0
0.21840162575244904,13.0
0.1628464013338089,112.0
0.575541079044342,100.0
0.21107348799705505,82.0
0.3208412826061249,34.0
0.584994912147522,151.0
0.18536913394927979,113.0
1.136085867881775,104.0
0.9590529203414917,106.0
0.29318344593048096,11.0
0.4184834659099579,105.0
0.27550140023231506,20.0
0.5672208070755005,25.0
0.17895224690437317,22.0
0.17518657445907593,67.0
0.19361084699630737,139.0
0.19490905106067657,16.0
0.6495704054832458,215.0
1.189902424812317,13.0
0.35467106103897095,98.0
0.1381555199623108,15.0
0.2909274995326996,29.0
0.4198121130466461,167.0
0.2105986773967743,161.0
0.1347847580909729,110.0
0.7750799655914307,179.0
0.27415770292282104,114.0
0.8088574409484863,281.0
0.20283591747283936,120.0
0.26120758056640625,129.0
0.12679660320281982,14.0
0.3170298933982849,17.0
0.9493175745010376,123.0
0.7124170064926147,102.0
0.8473968505859375,21.0
0.21227753162384033,133.0
0.7297391891479492,15.0
0.22013427317142487,126.0
0.4356236159801483,130.0
0.2640349268913269,121.0
0.16703808307647705,43.0
0.9741161465644836,15.0
0.584118127822876,116.0
1.303800106048584,21.0
0.22996316850185394,26.0
0.5628564357757568,15.0
0.7317635416984558,127.0
0.5566001534461975,23.0
0.963234007358551,18.0
0.6665099263191223,21.0
0.35171034932136536,65.0
0.38553959131240845,179.0
0.5761078596115112,45.0
0.2731459140777588,13.0
0.46984702348709106,111.0
0.3342406451702118,9.0
0.10615503042936325,121.0
0.2634347677230835,16.0
0.5468373894691467,48.0
0.29093217849731445,252.0
1.125303864479065,199.0
0.14170369505882263,325.0
0.16788680851459503,24.0
0.5387669205665588,10.0
0.2089984267950058,42.0
0.08255666494369507,138.0
0.32818397879600525,24.0
0.3685663640499115,10.0
1.1767621040344238,119.0
0.4416692554950714,11.0
0.32554277777671814,17.0
0.21857061982154846,207.0
0.17176978290081024,50.0
0.6630619168281555,123.0
0.1924808919429779,257.0
0.21726016700267792,71.0
0.3118409514427185,12.0
0.3437938392162323,14.0
0.7794009447097778,113.0
0.8601927161216736,25.0
0.31133657693862915,102.0
0.35192519426345825,151.0
1.127914309501648,155.0
0.49824652075767517,61.0
0.08322744816541672,113.0
0.2450372725725174,138.0
0.12329532206058502,142.0
0.5009593963623047,84.0
0.5841796398162842,15.0
0.4405326545238495,141.0
0.6278970241546631,13.0
0.34948205947875977,21.0
0.6370304822921753,55.0
0.3739530146121979,51.0
0.2650010883808136,113.0
0.8297631144523621,12.0
0.2789543569087982,259.0
0.8042677044868469,49.0
0.43530237674713135,114.0
0.5245723724365234,16.0
0.2018568515777588,211.0
1.4252227544784546,22.0
2.3122401237487793,14.0
0.49201685190200806,31.0
0.9329476952552795,283.0
0.5508503913879395,42.0
0.15285751223564148,77.0
0.5779938101768494,15.0
0.13045714795589447,12.0
0.5749436020851135,131.0
0.575218677520752,23.0
0.66729336977005,17.0
1.3499892950057983,113.0
0.274725079536438,131.0
0.22171488404273987,17.0
0.8582263588905334,21.0
0.6750676035881042,18.0
0.29424118995666504,140.0
0.22037306427955627,19.0
0.43064701557159424,19.0
0.44277992844581604,41.0
0.197058767080307,134.0
0.31643372774124146,148.0
0.24900585412979126,157.0
0.25012218952178955,104.0
0.2175295650959015,83.0
0.4666218161582947,310.0
0.23349565267562866,220.0
0.42671751976013184,319.0
0.4831160604953766,23.0
0.5974302291870117,18.0
0.2963527739048004,14.0
0.5362292528152466,13.0
0.12077714502811432,15.0
0.25947266817092896,19.0
0.8149197697639465,40.0
0.2561887204647064,167.0
0.5447087287902832,12.0
0.9295779466629028,106.0
0.27371954917907715,23.0
0.4370903968811035,48.0
0.23993553221225739,52.0
0.23153027892112732,32.0
0.45491763949394226,95.0
0.39684203267097473,36.0
